SPEC,LONG,LAT
Trufum,-83.9007,33.83901
Trufum,-83.88945,33.81004
Trufum,-83.83444,33.59034
Trufum,-83.73333,33.783333
Trufum,-83.383331,33.966667
Trufum,-83.352109,33.946957
Trufum,-83.10854,33.770701
Trufum,-83.696,33.51702
Trufum,-83.46799,33.59573
Trufum,-82.664203,35.310559
Trufum,-81.44432,34.32477
Trufum,-84.61877,32.856026
Trufum,-86.668777,33.613571
Trufum,-86.219673,32.889519
Trufum,-86.511326,32.388871
Trufum,-86.32948,32.40749
Trufum,-86.201761,32.544192
Trufum,-86.43697,32.46733
Trufum,-86.48708,32.47015
Trufum,-86.44495,32.583992
Trufum,-86.364845,32.490154
Trufum,-86.24542,32.38537
Trufum,-86.29997,32.36684
Trufum,-87.8024,42.4517
Trufum,-87.55729,31.9482
Trufum,-87.48882,31.024101
Trufum,-93.230292,30.236478
Trufum,-93.265888,30.734463
Trufum,-87.70859,31.25707
Trufum,-93.013347,30.235387
Trufum,-93.637074,30.999549
Trufum,-93.855766,30.074909
Trufum,-83.93409,35.954
Trufum,-93.11514,30.434729
Trufum,-96.8044,33.0735
Trufum,-81.995087,26.504374
Trufum,-81.810097,26.218007
Trufum,-81.794807,26.142071
Trufum,-81.85282,26.704752
Trufum,-81.832146,26.510284
Trufum,-81.52329,26.1447
Trufum,-91.96703,36.99405
Trufum,-91.96985,36.99225
Trufum,-86.7783,36.0662
Trufum,-95.39191,30.36151
Trufum,-86.879565,30.71
Trufum,-86.654105,30.454237
Trufum,-86.48215,30.5169
Trufum,-74.4106,40.42821
Trufum,-86.11554,30.72159
Trufum,-86.60524,30.79036
Trufum,-82.351799,34.775178
Trufum,-81.93486,28.01618
Trufum,-90.15698,30.40439
Trufum,-85.24275,34.82428
Trufum,-83.867213,30.558516
Trufum,-83.28653,30.869783
Trufum,-83.15315,30.53092
Trufum,-83.90862,30.86841
Trufum,-83.56019,30.78527
Trufum,-79.169964,42.020426
Trufum,-81.519081,41.016776
Trufum,-85.18491,33.62454
Trufum,-85.50168,36.16286
Trufum,-85.91741,36.98687
Trufum,-85.51149,36.17987
Trufum,-85.13656,36.572517
Trufum,-85.79528,36.27116
Trufum,-84.26475,34.941494
Trufum,-80.00918,41.13676
Trufum,-87.19266,33.89036
Trufum,-84.865155,33.707925
Trufum,-84.83818,33.672867
Trufum,-76.38077,37.70941
Trufum,-73.171594,44.442616
Trufum,-93.571162,42.094158
Trufum,-84.65174,35.68279
Trufum,-84.25602,35.79728
Trufum,-85.340973,31.351465
Trufum,-81.744011,29.340314
Trufum,-81.6567,29.641146
Trufum,-81.826172,29.659416
Trufum,-81.673103,29.580948
Trufum,-81.341855,29.886254
Trufum,-81.53226,29.93296
Trufum,-81.28142,29.86482
Trufum,-81.31153,29.81539
Trufum,-75.473107,39.259824
Trufum,-75.60475,39.78074
Trufum,-75.262527,39.886261
Trufum,-75.472763,39.259492
Trufum,-75.997458,39.995055
Trufum,-75.05,39.9167
Trufum,-75.058,39.9562
Trufum,-75.473113,39.25983
Trufum,-75.256572,39.884993
Trufum,-75.79123,38.26879
Trufum,-84.74881,39.49804
Trufum,-92.16291,32.5218
Trufum,-85.044662,35.046596
Trufum,-78.700508,35.8792
Trufum,-76.80192,39.56605
Trufum,-86.71382,33.399918
Trufum,-95.164833,29.856403
Trufum,-81.194398,28.534587
Trufum,-81.86555,28.572956
Trufum,-81.35858,28.526645
Trufum,-81.68101,28.595741
Trufum,-81.35101,28.55579
Trufum,-85.883815,39.035286
Trufum,-81.174367,28.613494
Trufum,-79.67073,36.11336
Trufum,-85.368614,39.92079
Trufum,-83.34211,33.531452
Trufum,-85.9305,39.18356
Trufum,-83.51525,34.18894
Trufum,-83.88679,34.264416
Trufum,-83.87129,34.069237
Trufum,-83.57548,34.11148
Trufum,-83.832666,34.24589
Trufum,-83.773515,34.477875
Trufum,-83.82641,34.02212
Trufum,-83.8241,34.2979
Trufum,-83.52489,34.6126
Trufum,-83.68545,34.395382
Trufum,-84.58,41.12
Trufum,-83.6807,34.6845
Trufum,-80.01735,32.9215
Trufum,-79.82449,35.67799
Trufum,-76.646283,38.056057
Trufum,-82.45025,28.054247
Trufum,-82.72358,32.725094
Trufum,-74.40148,40.631332
Trufum,-86.716798,30.412305
Trufum,-92.117351,35.941812
Trufum,-92.118413,35.940185
Trufum,-92.44206,35.08869
Trufum,-92.38765,35.23398
Trufum,-92.27795,35.59428
Trufum,-92.43986,35.52758
Trufum,-92.803422,35.013859
Trufum,-97.347053,35.232658
Trufum,-78.10112,34.46267
Trufum,-92.12508,35.86523
Trufum,-81.83562,35.36262
Trufum,-82.29624,34.92042
Trufum,-97.513553,37.243209
Trufum,-98.545746,41.127506
Trufum,-96.790708,32.934891
Trufum,-89.7639,35.1789
Trufum,-80.099525,34.358533
Trufum,-86.569786,35.622715
Trufum,-84.00431,34.1207
Trufum,-84.48213,34.69479
Trufum,-84.42913,34.46789
Trufum,-80.22605,26.12808
Trufum,-73.9701,40.8509
Trufum,-73.971772,40.776108
Trufum,-94.1487,32.62657
Trufum,-84.5464,33.91048
Trufum,-76.77278,37.53484
Trufum,-84.0811,33.36675
Trufum,-84.541145,33.95095
Trufum,-79.16426,34.90526
Trufum,-79.196071,34.487803
Trufum,-79.1961,34.48765
Trufum,-79.20618,34.987087
Trufum,-79.784935,34.18294
Trufum,-79.68393,34.61541
Trufum,-79.870155,34.299713
Trufum,-79.88339,34.69766
Trufum,-79.005541,34.627926
Trufum,-82.38475,28.870115
Trufum,-89.00786,34.4943
Trufum,-81.547646,30.468632
Trufum,-95.39863,29.706984
Trufum,-81.74409,28.89169
Trufum,-90.6098,30.1253
Trufum,-82.370871,35.544574
Trufum,-82.50588,35.30954
Trufum,-82.443331,35.3404
Trufum,-82.193794,29.154207
Trufum,-91.6167,40.5667
Trufum,-91.8333,40.1833
Trufum,-78.925003,35.066601
Trufum,-78.89908,35.996613
Trufum,-78.866574,35.066291
Trufum,-76.27883,36.878019
Trufum,-99.18663,48.843028
Trufum,-99.250027,48.684925
Trufum,-84.29413,38.39037
Trufum,-95.5345,32.2406
Trufum,-83.7495,33.9258
Trufum,-96.737472,33.015751
Trufum,-82.29612,27.954474
Trufum,-82.45842,27.9475
Trufum,-82.36512,27.71849
Trufum,-82.40734,27.103514
Trufum,-80.244171,36.099838
Trufum,-80.41918,36.09704
Trufum,-80.42073,36.09798
Trufum,-80.5595,36.6547
Trufum,-80.163086,36.176205
Trufum,-80.35856,36.287395
Trufum,-80.824287,36.124901
Trufum,-80.396194,36.23327
Trufum,-80.71369,36.96872
Trufum,-80.396034,36.032486
Trufum,-77.348459,38.559838
Trufum,-84.21132,33.18652
Trufum,-84.461537,33.940685
Trufum,-84.37966,33.74538
Trufum,-84.59713,33.47121
Trufum,-84.591545,33.2868
Trufum,-84.119164,33.664165
Trufum,-84.37448,33.789765
Trufum,-84.375733,33.783653
Trufum,-84.7502,33.669
Trufum,-84.16479,33.98611
Trufum,-76.839449,38.151927
Trufum,-93.197443,31.036902
Trufum,-93.829164,31.734737
Trufum,-93.08628,31.761782
Trufum,-93.27627,31.125446
Trufum,-77.56519,37.50235
Trufum,-82.95317,34.6857
Trufum,-82.70736,34.88342
Trufum,-81.27309,28.80057
Trufum,-81.252998,28.581589
Trufum,-90.9695,30.4497
Trufum,-85.16465,34.25699
Trufum,-85.37825,32.64543
Trufum,-85.731668,32.978243
Trufum,-85.40836,32.625205
Trufum,-85.484729,32.598705
Trufum,-85.18324,32.87793
Trufum,-77.05548,35.85456
Trufum,-92.76937,34.61429
Trufum,-85.89326,32.53593
Trufum,-85.76356,32.83123
Trufum,-85.90381,32.54103
Trufum,-82.85,31.508612
Trufum,-88.969516,31.983362
Trufum,-88.70467,31.85736
Trufum,-90.437,36.78
Trufum,-89.9275,35.2189
Trufum,-80.896312,34.161913
Trufum,-84.91381,34.35124
Trufum,-85.56007,30.181993
Trufum,-85.64823,30.2455
Trufum,-85.571144,30.670656
Trufum,-85.52324,30.337212
Trufum,-80.079185,26.46034
Trufum,-84.26542,33.9286
Trufum,-84.29382,33.81161
Trufum,-89.742207,33.334124
Trufum,-86.60001,34.522137
Trufum,-86.26688,32.86444
Trufum,-90.997246,30.386042
Trufum,-73.419722,41.093889
Trufum,-73.37,41.23
Trufum,-73.942604,41.408886
Trufum,-73.066667,41.383333
Trufum,-73.877909,41.731902
Trufum,-73.693764,41.257938
Trufum,-73.0089,41.3525
Trufum,-73.2642,41.1411
Trufum,-73.6289,41.0264
Trufum,-85.06607,35.09077
Trufum,-82.6137,35.568977
Trufum,-78.732907,35.874173
Trufum,-78.836426,35.625885
Trufum,-78.715302,35.810186
Trufum,-78.067281,35.196253
Trufum,-86.76591,33.52145
Trufum,-77.75303,39.00011
Trufum,-86.01121,33.793137
Trufum,-82.1667,29.6667
Trufum,-82.48519,29.12655
Trufum,-82.387302,29.69778
Trufum,-82.186989,29.05008
Trufum,-82.285673,29.674895
Trufum,-82.3167,29.8333
Trufum,-82.2976,29.692389
Trufum,-82.22202,29.44885
Trufum,-76.79624,39.027492
Trufum,-76.533637,39.192618
Trufum,-76.777346,39.969452
Trufum,-76.913341,39.156399
Trufum,-76.616737,39.288158
Trufum,-76.398784,39.015049
Trufum,-76.647254,39.999664
Trufum,-76.178319,39.188219
Trufum,-76.755441,39.434705
Trufum,-90.435936,32.236347
Trufum,-95.705608,41.362792
Trufum,-79.81366,35.70794
Trufum,-77.958498,38.98977
Trufum,-81.03981,35.676933
Trufum,-105.840558,46.408336
Trufum,-81.61621,28.29656
Trufum,-81.31789,28.75887
Trufum,-81.5053,28.426018
Trufum,-82.112465,34.859771
Trufum,-81.0856,28.6455
Trufum,-90.182304,30.427757
Trufum,-97.514491,37.218871
Trufum,-97.34221,37.844067
Trufum,-77.58922,35.593243
Trufum,-86.316867,39.808041
Trufum,-86.313921,39.808131
Trufum,-86.26325,39.84263
Trufum,-86.1801,39.8969
Trufum,-92.44126,34.62949
Trufum,-86.4544,39.2392
Trufum,-86.856377,39.643478
Trufum,-86.639895,34.729466
Trufum,-86.590015,34.533744
Trufum,-86.773178,34.692342
Trufum,-86.716093,34.681292
Trufum,-86.158552,34.205664
Trufum,-86.462509,34.608524
Trufum,-86.393234,34.715046
Trufum,-86.58609,34.73039
Trufum,-86.81073,34.161732
Trufum,-86.023438,34.659527
Trufum,-96.10872,32.199688
Trufum,-96.47673,32.093746
Trufum,-80.89632,34.161954
Trufum,-80.896323,34.161955
Trufum,-80.896298,34.161933
Trufum,-95.9291,33.2572
Trufum,-87.969128,38.062453
Trufum,-87.689939,38.273768
Trufum,-87.26048,38.048904
Trufum,-87.57605,38.010742
Trufum,-84.5127,34.02618
Trufum,-89.983971,35.150284
Trufum,-89.64648,35.56428
Trufum,-89.810295,35.447693
Trufum,-89.760506,35.198757
Trufum,-89.760483,35.19879
Trufum,-89.838058,35.377257
Trufum,-89.760495,35.198739
Trufum,-89.760505,35.198752
Trufum,-89.66448,35.04199
Trufum,-89.92569,35.15795
Trufum,-84.4683,33.9998
Trufum,-76.720952,37.287358
Trufum,-76.75798,37.95873
Trufum,-84.46241,33.67074
Trufum,-80.847772,35.447582
Trufum,-75.914709,44.3252
Trufum,-80.2536,33.499441
Trufum,-75.61105,38.64121
Trufum,-81.929768,33.784864
Trufum,-77.43029,34.75406
Trufum,-85.245688,35.064244
Trufum,-82.370902,35.54459
Trufum,-78.9647,35.3273
Trufum,-76.32746,36.44575
Trufum,-76.293427,36.877682
Trufum,-86.893259,33.558231
Trufum,-96.792394,33.062576
Trufum,-79.03969,35.936916
Trufum,-77.234771,38.64466
Trufum,-77.050341,38.807765
Trufum,-77.43544,38.458893
Trufum,-85.930855,31.384481
Trufum,-76.494953,38.841825
Trufum,-77.514167,37.539745
Trufum,-81.18306,35.105614
Trufum,-81.783056,28.045898
Trufum,-81.72747,28.090004
Trufum,-92.34926,34.72529
Trufum,-92.31599,34.80323
Trufum,-91.23837,31.916283
Trufum,-89.534264,30.840191
Trufum,-81.5172,41.011599
Trufum,-79.8402,36.1333
Trufum,-79.81502,36.106716
Trufum,-79.90721,36.462757
Trufum,-79.79195,36.07264
Trufum,-79.770386,36.01748
Trufum,-79.60169,36.034122
Trufum,-79.71365,36.21264
Trufum,-80.896341,34.161907
Trufum,-79.832236,36.091811
Trufum,-80.89634,34.161912
Trufum,-80.901189,34.571574
Trufum,-86.90465,35.800335
Trufum,-104.24017,43.84406
Trufum,-93.028262,33.705451
Trufum,-93.02047,33.70231
Trufum,-93.83819,33.995605
Trufum,-93.84873,33.943787
Trufum,-94.704207,31.330563
Trufum,-94.736308,31.309833
Trufum,-94.645613,31.62835
Trufum,-94.944748,31.248696
Trufum,-94.00707,31.152874
Trufum,-94.79955,31.3351
Trufum,-94.70722,31.331486
Trufum,-94.709404,31.335928
Trufum,-94.06674,31.91936
Trufum,-94.78486,31.184141
Trufum,-84.84246,32.55737
Trufum,-84.96919,32.5952
Trufum,-84.232688,32.072386
Trufum,-84.96882,32.35237
Trufum,-84.89002,32.88187
Trufum,-76.433,37.19465
Trufum,-84.199909,33.129147
Trufum,-84.68103,32.89043
Trufum,-84.68787,32.884583
Trufum,-84.33712,32.90631
Trufum,-84.6317,33.8357
Trufum,-85.956612,31.798187
Trufum,-95.383251,30.089156
Trufum,-95.464604,30.034226
Trufum,-85.437841,31.233463
Trufum,-95.6743,30.1872
Trufum,-95.4922,30.231188
Trufum,-95.56611,30.72843
Trufum,-95.5354,30.4492
Trufum,-95.865555,30.548365
Trufum,-80.88724,35.079445
Trufum,-80.54955,35.010258
Trufum,-80.8487,35.49934
Trufum,-89.059661,36.323487
Trufum,-89.322023,36.511623
Trufum,-89.809715,36.04697
Trufum,-89.0556,36.424015
Trufum,-89.67156,36.178055
Trufum,-86.112366,32.808353
Trufum,-88.77008,30.53508
Trufum,-88.68752,30.5405
Trufum,-88.1612,30.65529
Trufum,-88.541664,30.415681
Trufum,-84.12713,39.35446
Trufum,-82.50124,35.43072
Trufum,-81.08656,34.374496
Trufum,-88.560821,34.654852
Trufum,-78.97537,35.175934
Trufum,-78.11191,35.94515
Trufum,-78.69394,35.01347
Trufum,-78.971054,35.033085
Trufum,-76.878192,39.316471
Trufum,-76.24276,36.10436
Trufum,-86.7517,33.45161
Trufum,-90.789055,32.081742
Trufum,-96.784109,33.019053
Trufum,-96.53953,33.0205
Trufum,-72.5989,41.2794
Trufum,-72.6507,41.9818
Trufum,-79.465025,35.725439
Trufum,-77.38792,38.949305
Trufum,-87.54389,41.66528
Trufum,-74.975639,40.628895
Trufum,-74.26506,40.785753
Trufum,-74.161446,40.19998
Trufum,-85.084954,45.291906
Trufum,-85.018356,45.285809
Trufum,-77.32671,37.34961
Trufum,-77.3944,37.2864
Trufum,-84.38661,33.83185
Trufum,-82.56534,34.80706
Trufum,-81.98716,28.123075
Trufum,-97.427124,37.711243
Trufum,-83.37873,29.676578
Trufum,-92.59695,34.5764
Trufum,-75.22667,39.72957
Trufum,-96.186158,41.222088
Trufum,-96.130905,41.317345
Trufum,-96.130625,41.316467
Trufum,-96.13116,41.316118
Trufum,-96.158678,41.213346
Trufum,-96.124867,41.314824
Trufum,-80.4301,34.01685
Trufum,-90.720978,29.597342
Trufum,-90.824474,29.796589
Trufum,-90.06796,29.879803
Trufum,-91.05434,39.12335
Trufum,-84.337399,33.48337
Trufum,-84.4662,33.9295
Trufum,-84.58103,33.56701
Trufum,-76.46055,37.59778
Trufum,-85.166756,34.423817
Trufum,-85.15051,34.93252
Trufum,-85.349403,34.994242
Trufum,-85.28186,34.70478
Trufum,-85.29175,34.95626
Trufum,-85.11079,34.24368
Trufum,-85.33576,34.24199
Trufum,-85.23544,34.99704
Trufum,-86.794323,34.557696
Trufum,-85.76137,34.1798
Trufum,-81.85057,26.63065
Trufum,-80.883598,35.568619
Trufum,-81.47605,28.46094
Trufum,-87.59215,33.24411
Trufum,-75.31091,38.77808
Trufum,-82.606285,38.113087
Trufum,-82.213173,38.424789
Trufum,-82.29457,38.40949
Trufum,-82.85855,38.034805
Trufum,-82.96796,38.7494
Trufum,-82.36731,38.40998
Trufum,-90.177925,35.267782
Trufum,-90.066582,35.311762
Trufum,-90.04899,35.14949
Trufum,-90.00679,35.134102
Trufum,-90.0244,35.1695
Trufum,-85.364778,35.009665
Trufum,-82.91066,35.5334
Trufum,-81.41982,34.26844
Trufum,-82.324974,29.65128
Trufum,-91.73983,30.04611
Trufum,-76.200715,36.905712
Trufum,-103.09858,37.90965
Trufum,-79.36829,36.021088
Trufum,-83.60564,33.61692
Trufum,-83.602232,33.166311
Trufum,-96.93763,33.065525
Trufum,-83.21156,35.377914
Trufum,-80.86043,32.2371
Trufum,-76.70748,37.27075
Trufum,-79.388504,35.174595
Trufum,-83.06801,40.29866
Trufum,-76.5356,38.7128
Trufum,-82.62599,28.95943
Trufum,-87.639051,41.879716
Trufum,-97.5069,35.2314
Trufum,-77.043707,36.099643
Trufum,-77.4468,37.5481
Trufum,-77.47741,37.75661
Trufum,-81.242004,28.900303
Trufum,-85.32823,34.846085
Trufum,-85.997856,34.283676
Trufum,-92.595363,44.552565
Trufum,-82.4637,27.9415
Trufum,-96.4261,32.8584
Trufum,-88.624241,30.391136
Trufum,-80.628525,36.49394
Trufum,-80.896327,34.161962
Trufum,-80.896333,34.16188
Trufum,-80.896336,34.161907
Trufum,-83.8889,43.5944
Trufum,-84.4004,34.2069
Trufum,-84.79023,34.754528
Trufum,-89.1706,40.315
Trufum,-89.05122,40.56027
Trufum,-89.16972,40.34343
Trufum,-89.20417,40.61694
Trufum,-84.28128,33.401478
Trufum,-84.721475,33.368228
Trufum,-92.414766,31.179274
Trufum,-92.495345,31.28468
Trufum,-92.46658,31.28387
Trufum,-92.41416,31.265425
Trufum,-80.64091,35.40628
Trufum,-89.44868,34.7676
Trufum,-78.2219,36.989742
Trufum,-78.72223,36.19984
Trufum,-78.553205,36.619402
Trufum,-78.940547,36.002936
Trufum,-78.933908,36.000757
Trufum,-78.957329,36.02335
Trufum,-78.4516,36.0961
Trufum,-78.00267,36.433636
Trufum,-78.59082,36.31074
Trufum,-78.99303,36.41769
Trufum,-101.091204,43.58242
Trufum,-101.926232,43.768084
Trufum,-81.9498,28.0395
Trufum,-94.966657,33.102507
Trufum,-94.0195,33.438717
Trufum,-94.123641,33.440685
Trufum,-94.89498,33.525284
Trufum,-83.356796,31.409629
Trufum,-83.535032,31.485165
Trufum,-83.267717,31.113986
Trufum,-84.64855,39.62895
Trufum,-83.652855,31.703583
Trufum,-83.51129,31.458097
Trufum,-84.29036,30.538994
Trufum,-84.3877,30.0374
Trufum,-85.15394,35.09596
Trufum,-85.777359,35.686157
Trufum,-85.30136,35.16477
Trufum,-81.907234,37.299046
Trufum,-81.22232,37.26982
Trufum,-81.78574,37.4159
Trufum,-78.796234,35.229355
Trufum,-78.795297,35.986457
Trufum,-78.69766,35.793864
Trufum,-83.180534,32.19741
Trufum,-83.603213,32.838676
Trufum,-83.5999,32.62094
Trufum,-83.6771,32.84306
Trufum,-83.04207,32.33957
Trufum,-83.731735,32.458504
Trufum,-83.64187,32.63685
Trufum,-83.88963,32.840134
Trufum,-83.34817,32.38801
Trufum,-83.63097,32.502827
Trufum,-86.48326,31.30847
Trufum,-90.492042,30.097548
Trufum,-90.099152,30.394304
Trufum,-90.1043,30.0052
Trufum,-90.099205,30.394428
Trufum,-90.246156,30.610099
Trufum,-90.099022,30.394463
Trufum,-90.026507,30.352518
Trufum,-90.573204,30.384235
Trufum,-90.4889,30.1131
Trufum,-90.9854,30.1183
Trufum,-86.786186,33.459087
Trufum,-87.871448,30.682678
Trufum,-96.422924,36.846143
Trufum,-96.016841,36.371207
Trufum,-79.469312,34.765582
Trufum,-79.77976,35.35984
Trufum,-79.226685,35.24303
Trufum,-83.42896,33.935806
Trufum,-87.89243,30.640065
Trufum,-87.212219,30.472349
Trufum,-87.31968,30.86629
Trufum,-87.09044,30.382275
Trufum,-87.27917,30.526745
Trufum,-87.90329,30.52299
Trufum,-87.635314,30.369645
Trufum,-84.01699,37.0717
Trufum,-76.65314,38.807785
Trufum,-81.93873,30.38464
Trufum,-77.679273,37.408924
Trufum,-77.1657,37.5291
Trufum,-97.402253,35.185769
Trufum,-97.46588,35.212814
Trufum,-97.455875,35.468431
Trufum,-97.580435,35.547592
Trufum,-97.466599,35.216868
Trufum,-97.3681,35.1694
Trufum,-97.596838,35.497375
Trufum,-97.442269,35.422491
Trufum,-97.520891,35.298229
Trufum,-97.612778,35.555636
Trufum,-81.66547,28.926142
Trufum,-97.341669,37.632062
Trufum,-84.58186,30.583044
Trufum,-85.3086,33.7868
Trufum,-80.05724,34.180973
Trufum,-87.90359,30.60349
Trufum,-83.79664,32.78666
Trufum,-84.8736,29.8825
Trufum,-84.6643,29.85331
Trufum,-84.396253,33.803397
Trufum,-84.565,33.80675
Trufum,-76.41057,37.04746
Trufum,-74.8492,39.8225
Trufum,-74.58157,39.4005
Trufum,-74.443531,39.473949
Trufum,-74.42055,39.483082
Trufum,-74.93717,39.02088
Trufum,-74.250565,39.757507
Trufum,-74.5782,39.34462
Trufum,-89.03595,41.780529
Trufum,-98.365547,47.877425
Trufum,-86.6247,32.84001
Trufum,-91.91042,29.90351
Trufum,-81.11924,28.745178
Trufum,-91.817764,29.99977
Trufum,-92.44194,35.08861
Trufum,-92.97414,35.50895
Trufum,-85.13805,35.11367
Trufum,-82.40159,35.404314
Trufum,-76.52659,39.17071
Trufum,-76.38434,36.86664
Trufum,-88.19004,34.81179
Trufum,-88.61745,34.077477
Trufum,-88.747951,34.277517
Trufum,-88.70335,34.25761
Trufum,-88.476722,34.372085
Trufum,-88.89976,34.94619
Trufum,-88.65853,34.712627
Trufum,-86.877995,33.104487
Trufum,-88.40925,34.274
Trufum,-88.86816,34.93039
Trufum,-79.54787,34.80906
Trufum,-83.51019,35.71429
Trufum,-83.01108,35.57341
Trufum,-81.65017,38.279277
Trufum,-81.73162,38.34565
Trufum,-80.101425,32.92317
Trufum,-79.05583,35.91324
Trufum,-87.87795,35.587772
Trufum,-87.4604,35.8013
Trufum,-87.54625,35.55176
Trufum,-87.75953,35.31895
Trufum,-87.05066,35.610523
Trufum,-77.179255,38.880393
Trufum,-77.46051,38.30323
Trufum,-77.0851,38.6498
Trufum,-76.5003,38.938974
Trufum,-76.4888,38.95097
Trufum,-82.45312,28.078476
Trufum,-78.32332,34.99797
Trufum,-81.55204,30.21243
Trufum,-82.32105,34.933853
Trufum,-81.355815,28.569623
Trufum,-81.24189,28.12614
Trufum,-97.509793,37.31054
Trufum,-97.465937,37.700537
Trufum,-73.092856,44.938724
Trufum,-73.061571,44.241756
Trufum,-73.099508,44.939225
Trufum,-73.347902,44.073095
Trufum,-73.05934,44.24357
Trufum,-73.124575,44.550605
Trufum,-73.110679,44.32922
Trufum,-73.241665,44.501617
Trufum,-73.242728,44.120405
Trufum,-73.1936,44.025394
Trufum,-75.64515,39.886166
Trufum,-85.48098,32.6079
Trufum,-96.4376,32.9534
Trufum,-89.94539,35.110054
Trufum,-97.068055,36.110656
Trufum,-97.045139,36.106935
Trufum,-97.077913,36.154834
Trufum,-97.872587,36.403839
Trufum,-97.064934,36.13625
Trufum,-97.053116,36.88227
Trufum,-87.25779,30.444204
Trufum,-73.028069,43.690689
Trufum,-84.706894,33.402737
Trufum,-76.345268,37.02985
Trufum,-95.908745,36.17984
Trufum,-80.02052,35.965168
Trufum,-80.47443,27.638405
Trufum,-84.165487,43.313055
Trufum,-81.375995,28.62138
Trufum,-81.5348,28.49558
Trufum,-75.42886,38.92369
Trufum,-88.71972,40.74167
Trufum,-88.87156,40.66909
Trufum,-85.3323,35.1774
Trufum,-82.542099,35.580986
Trufum,-82.430475,35.45471
Trufum,-82.551487,35.595058
Trufum,-82.56674,35.38841
Trufum,-81.34982,34.16595
Trufum,-88.68483,34.28673
Trufum,-101.155,44.0717
Trufum,-78.762725,35.826437
Trufum,-78.687515,35.794546
Trufum,-78.790283,35.581749
Trufum,-76.423537,39.222574
Trufum,-89.13916,31.702345
Trufum,-89.595749,31.339661
Trufum,-89.212021,31.323163
Trufum,-89.212431,31.323164
Trufum,-89.86698,31.59847
Trufum,-89.290359,31.32707
Trufum,-89.89646,31.982475
Trufum,-76.9925,39.26431
Trufum,-89.32099,31.762712
Trufum,-86.767219,33.184574
Trufum,-86.61529,33.9076
Trufum,-95.07251,32.25236
Trufum,-83.42909,33.03264
Trufum,-83.89312,33.97664
Trufum,-77.11408,36.22956
Trufum,-77.5425,36.68595
Trufum,-77.097046,36.43917
Trufum,-77.85182,36.836605
Trufum,-96.936595,33.060788
Trufum,-96.142176,33.542389
Trufum,-102.227226,43.866411
Trufum,-102.233598,43.869541
Trufum,-102.424793,43.89748
Trufum,-95.54417,33.663033
Trufum,-95.68954,33.371472
Trufum,-95.345354,33.194276
Trufum,-95.213196,33.470394
Trufum,-95.091195,33.050392
Trufum,-95.681011,33.34393
Trufum,-95.639094,33.345574
Trufum,-72.8236,41.4569
Trufum,-95.66872,33.342101
Trufum,-79.814285,35.71179
Trufum,-84.15571,31.57847
Trufum,-84.043571,31.253559
Trufum,-84.08898,31.556986
Trufum,-84.93413,31.37768
Trufum,-86.515915,36.213982
Trufum,-86.73987,36.139797
Trufum,-76.648509,38.056553
Trufum,-76.710861,38.771965
Trufum,-76.07794,38.77698
Trufum,-87.65,41.85
Trufum,-87.636266,41.964285
Trufum,-82.946716,37.24291
Trufum,-82.30886,37.2991
Trufum,-82.28863,37.66697
Trufum,-82.985473,37.231559
Trufum,-82.093185,37.277695
Trufum,-82.09906,37.27791
Trufum,-74.659,40.34871
Trufum,-83.0003,39.0673
Trufum,-94.53278,38.80755
Trufum,-82.876434,32.868603
Trufum,-82.664311,32.110927
Trufum,-82.91065,32.541897
Trufum,-82.94987,32.85546
Trufum,-82.81156,32.93596
Trufum,-77.41031,37.24405
Trufum,-77.2911,37.6755
Trufum,-82.33604,32.596527
Trufum,-82.32307,32.203922
Trufum,-82.120093,32.080971
Trufum,-81.062238,35.00011
Trufum,-89.82169,30.293406
Trufum,-89.94317,30.3135
Trufum,-89.9551,30.4847
Trufum,-89.63849,30.591717
Trufum,-89.17925,30.68809
Trufum,-89.16656,30.362722
Trufum,-89.136566,30.858507
Trufum,-81.346893,28.563642
Trufum,-89.09284,30.3674
Trufum,-89.679459,30.52549
Trufum,-81.777626,28.855013
Trufum,-97.23689,37.700527
Trufum,-77.3015,35.5283
Trufum,-92.3627,34.674744
Trufum,-84.278275,30.420592
Trufum,-95.755433,36.108875
Trufum,-95.891353,36.228933
Trufum,-95.947859,36.736307
Trufum,-95.13054,36.45509
Trufum,-95.84809,36.280136
Trufum,-95.43245,36.53569
Trufum,-95.924866,36.025143
Trufum,-95.30157,36.67484
Trufum,-95.92182,36.097233
Trufum,-95.98295,36.74646
Trufum,-75.483551,39.011547
Trufum,-81.525984,41.215834
Trufum,-85.18855,33.8026
Trufum,-82.51513,29.50825
Trufum,-96.7988,32.96613
Trufum,-82.33976,30.020159
Trufum,-82.63925,30.18963
Trufum,-82.430491,30.20633
Trufum,-82.12301,30.27903
Trufum,-82.16187,30.290422
Trufum,-86.80844,35.51545
Trufum,-84.6216,34.0146
Trufum,-84.97226,34.120487
Trufum,-83.68398,32.73134
Trufum,-84.37658,33.78455
Trufum,-84.42325,33.85926
Trufum,-76.29469,37.05654
Trufum,-82.48426,28.815607
Trufum,-86.9086,34.3684
Trufum,-80.740957,35.428528
Trufum,-80.8601,35.48684
Trufum,-76.6585,41.10702
Trufum,-76.659637,41.107683
Trufum,-80.22553,33.68713
Trufum,-75.56589,38.55556
Trufum,-77.7105,34.36767
Trufum,-85.30966,35.04567
Trufum,-85.309265,35.07468
